id,ciudad,tipo,area_m2,alcobas,banos,precio_cop,lat,lon,fecha,estado
CO043567,MEDELLIN,Apartaestudio,176.4,2,3,232200000.0,6.240826,-75.520354,2024-05-26,comprada
CO044282,Cali,Local,151.1,3,1,202400000.0,3.382512,-76.456392,2024-04-13,comprada
CO016779,MEDELLIN,Apartamento,53.8,3,2,71000000.0,6.253377,-75.534584,2024-07-19,remodelacion
CO011946,Barranquilla,Apartamento,108.6,2,2,75900000.0,10.928407,-74.823513,2024-08-19,comprada
CO001431,Bogota D.C.,Local,198.0,2,2,295000000.0,4.683765,-74.043876,2024-04-23,publicada
CO044493,MEDELLIN,Apartaestudio,114.1,3,2,184100000.0,6.251485,-75.512004,2024-03-22,vendida
CO037924,Cali,Apartamento,113.6,3,3,110300000.0,3.421463,-76.470277,2024-10-01,publicada
CO036099,Bogota D.C.,Apartamento,127.5,3,2,294900000.0,4.719951,-74.10041,2024-07-10,vendida
CO027292,Cali,Local,95.0,4,2,132300000.0,3.445267,-76.525086,2024-06-14,comprada
CO042247,MEDELLIN,Apartaestudio,71.0,2,2,128400000.0,6.308718,-75.62553,2024-10-15,vendida
CO032986,Barranquilla,Casa,147.0,1,1,186500000.0,10.958445,-74.856817,2024-10-11,vendida
CO025777,Medellín,Casa,131.1,2,1,221900000.0,6.224897,-75.610756,2024-09-19,publicada
CO020431,Barranquilla,Apartaestudio,141.3,2,2,163900000.0,10.965405,-74.86415,2024-01-17,comprada
CO036013,B/quilla,Apartaestudio,187.2,3,2,131500000.0,11.004139,-74.740793,2024-04-25,comprada
CO028463,Medellin,Casa,160.6,4,1,225200000.0,6.297815,-75.57917,2024-07-06,comprada
CO014824,BOGOTA,Apartaestudio,71.5,4,1,88800000.0,4.688097,-74.15397,2024-12-12,comprada
CO028459,BOGOTA,Local,93.4,2,2,196700000.0,4.620503,-74.133242,2024-03-04,comprada
CO036344,Cali,Apartaestudio,120.7,1,2,176000000.0,3.464853,-76.453824,2024-05-01,publicada
CO041496,Santiago de Cali,Local,114.2,2,2,153900000.0,3.471423,-76.534845,2024-02-04,publicada
CO014825,Bogota D.C.,Apartaestudio,168.2,3,2,300500000.0,4.64126,-74.061001,2024-06-19,vendida
CO011510,Santiago de Cali,Casa,110.9,2,2,187200000.0,3.476155,-76.54255,2024-01-21,comprada
CO021198,Cali,Apartamento,128.6,3,2,129900000.0,3.428253,-76.534268,2024-06-03,remodelacion
CO022062,BOGOTA,Casa,67.7,2,1,129100000.0,4.647525,-74.088306,2024-12-19,remodelacion
CO034395,Barranquilla,Local,105.9,2,1,115500000.0,10.951886,-74.850427,2024-10-11,comprada
CO023181,Medellin,Local,224.0,1,2,392600000.0,6.270245,-75.638038,2024-10-07,publicada
CO001766,B/quilla,Apartaestudio,121.9,2,2,112100000.0,10.912513,-74.864491,2024-03-02,vendida
CO011369,B/quilla,Casa,102.1,4,1,135800000.0,10.953687,-74.826423,2024-01-18,publicada
CO034284,Santiago de Cali,Apartaestudio,133.7,2,2,163400000.0,3.405056,-76.561399,2024-05-14,comprada
CO044507,Bogota D.C.,Apartaestudio,154.3,1,3,265900000.0,4.704582,-74.074058,2024-08-07,publicada
CO026371,B/quilla,Apartamento,169.5,1,2,155400000.0,10.959785,-74.800509,2024-10-19,remodelacion
CO012788,Cali,Apartamento,102.3,4,2,110100000.0,3.504946,-76.505548,2024-01-03,publicada
CO039919,Barranquilla,Casa,86.7,2,3,136800000.0,11.018007,-74.836214,2024-01-25,publicada
CO006358,Bogota,Casa,165.4,2,2,202400000.0,4.652459,-74.083441,2024-10-21,vendida
CO039262,Bogotá,Apartamento,102.7,1,2,183100000.0,4.655146,-74.168078,2024-02-06,publicada
CO024782,Bogota,Apartaestudio,125.0,2,1,258900000.0,4.695932,-74.078507,2024-07-01,remodelacion
CO007717,B/quilla,Apartaestudio,170.3,4,1,184700000.0,10.917707,-74.828246,2024-01-13,publicada
CO018617,Bogota D.C.,Apartamento,51.1,4,1,66900000.0,4.616855,-74.098347,2024-05-20,publicada
CO043139,BOGOTA,Apartaestudio,128.4,3,3,217200000.0,4.660125,-74.07039,2024-04-07,publicada
CO034777,Medellin,Apartamento,110.3,2,2,104400000.0,6.281123,-75.572681,2024-04-07,remodelacion
CO013997,Cali,Casa,135.4,3,3,152700000.0,3.47716,-76.550129,2024-01-10,publicada
CO006955,Barranquilla,Apartamento,128.3,3,3,130500000.0,10.96867,-74.778152,2024-12-05,comprada
CO040853,Medellin,Local,119.3,4,3,164800000.0,6.22509,-75.537741,2024-10-18,publicada
CO015713,MEDELLIN,Casa,72.8,4,2,119900000.0,6.309555,-75.583184,2024-10-16,vendida
CO013507,Barranquilla,Apartamento,76.8,2,1,69100000.0,11.027949,-74.865585,2024-08-08,remodelacion
CO024203,MEDELLIN,Apartaestudio,89.4,3,1,107900000.0,6.257504,-75.569477,2024-02-07,comprada
CO010982,BOGOTA,Apartaestudio,130.6,4,3,213500000.0,4.660345,-74.123197,2024-08-14,comprada
CO006186,B/quilla,Apartaestudio,106.1,2,2,93300000.0,10.985601,-74.842064,2024-04-16,publicada
CO030263,Bogotá,Apartaestudio,184.7,3,1,362100000.0,4.668831,-74.033151,2024-10-05,vendida
CO035063,B/quilla,Apartaestudio,164.2,2,3,212700000.0,10.951786,-74.860092,2024-11-14,remodelacion
CO012673,MEDELLIN,Apartamento,137.0,1,3,166700000.0,6.182943,-75.606215,2024-08-05,publicada
CO020642,Bogota D.C.,Casa,176.8,1,3,283500000.0,4.671449,-74.047185,2024-12-08,vendida
CO014652,Bogota D.C.,Local,143.0,1,1,312000000.0,4.623459,-74.129466,2024-02-09,publicada
CO023901,MEDELLIN,Apartaestudio,130.3,2,2,223600000.0,6.291472,-75.507483,2024-03-15,publicada
CO021452,Santiago de Cali,Apartamento,100.7,3,1,147600000.0,3.40891,-76.535313,2024-09-06,remodelacion
CO013262,MEDELLIN,Casa,143.0,3,1,259300000.0,6.295474,-75.541606,2024-10-13,remodelacion
CO040810,Cali,Apartamento,118.8,1,2,163100000.0,3.395985,-76.493342,2024-07-22,comprada
CO043920,Bogotá,Casa,49.0,2,3,88400000.0,4.600512,-74.10072,2024-06-01,remodelacion
CO009264,Medellin,Casa,101.1,4,3,145200000.0,6.234158,-75.546707,2024-12-17,comprada
CO036834,Medellín,Local,40.7,4,1,60000000,6.288279,-75.518916,2024-09-21,comprada
CO031548,Bogotá,Apartamento,81.8,2,1,163100000.0,4.656138,-74.067155,2024-01-11,comprada
CO013062,MEDELLIN,Local,99.0,2,3,169400000.0,6.172412,-75.519528,2024-02-15,remodelacion
CO007597,B/quilla,Local,116.9,3,1,133500000.0,10.955245,-74.759378,2024-06-28,vendida
CO012623,Barranquilla,Apartaestudio,117.0,4,1,156200000.0,10.958178,-74.744871,2024-04-18,publicada
CO013868,Bogota D.C.,Local,144.0,4,1,136600000.0,4.6028,-74.162691,2024-02-23,vendida
CO040929,Cali,Apartaestudio,87.6,2,2,119000000.0,3.383459,-76.549232,2024-02-02,publicada
CO015873,Barranquilla,Local,71.8,2,2,87900000.0,10.992797,-74.80117,2024-04-18,remodelacion
CO015442,Bogota D.C.,Casa,142.8,3,1,248500000.0,4.709407,-74.150216,2024-04-21,publicada
CO038080,Medellin,Apartamento,77.5,2,1,119100000.0,6.183064,-75.515208,2024-11-10,remodelacion
CO006670,BOGOTA,Casa,87.9,3,1,127900000.0,4.680886,-74.066532,2024-02-02,publicada
CO014051,BOGOTA,Casa,164.2,2,3,154200000.0,4.670772,-74.063885,2024-02-04,vendida
CO037921,Santiago de Cali,Local,204.9,4,1,182000000.0,3.49195,-76.544914,2024-06-24,publicada
CO022722,MEDELLIN,Apartamento,82.6,3,3,137500000.0,6.180854,-75.554068,2024-01-28,publicada
CO002723,Bogota,Casa,194.0,3,2,264500000.0,4.638635,-74.086916,2024-11-11,comprada
CO035537,Medellín,Apartaestudio,155.9,3,2,236000000.0,6.300501,-75.572055,2024-05-23,publicada
CO009953,B/quilla,Apartamento,138.4,3,1,148800000.0,10.917134,-74.84458,2024-12-22,remodelacion
CO030659,Bogota,Local,64.3,3,2,103000000.0,4.701172,-74.049753,2024-10-02,vendida
CO042703,B/quilla,Apartaestudio,170.3,1,1,,11.01499,-74.790442,2024-10-09,comprada
CO022094,MEDELLIN,Apartamento,163.4,1,3,316700000.0,6.264983,-75.537168,2024-11-01,vendida
CO020416,Barranquilla,Apartamento,145.9,2,1,120300000.0,10.92503,-74.821877,2024-08-14,vendida
CO017667,Santiago de Cali,Apartamento,131.3,1,3,229700000.0,3.507435,-76.462498,2024-01-14,comprada
CO024865,Bogotá,Apartaestudio,32.3,1,1,70200000.0,4.649243,-74.129038,2024-03-18,vendida
CO010286,Medellin,Apartaestudio,118.3,1,1,170500000.0,6.243975,-75.633912,2024-06-18,vendida
CO018326,BOGOTA,Apartamento,37.6,3,1,60000000,4.597789,-74.166267,2024-03-14,publicada
CO035579,BOGOTA,Casa,92.4,2,2,238400000.0,4.632104,-74.041332,2024-05-16,vendida
CO027670,Barranquilla,Casa,94.6,3,1,154800000.0,10.992344,-74.792399,2024-11-19,vendida
CO041432,Cali,Casa,128.2,2,3,137400000.0,3.475814,-76.488845,2024-09-01,comprada
CO043845,B/quilla,Apartamento,162.8,4,3,141200000.0,10.920268,-74.839746,2024-03-04,remodelacion
CO043931,Barranquilla,Apartaestudio,133.4,1,1,165600000.0,10.989434,-74.734874,2024-05-05,comprada
CO006305,B/quilla,Casa,61.9,3,2,70100000.0,10.977761,-74.732828,2024-07-12,publicada
CO039987,B/quilla,Apartaestudio,101.0,4,3,115400000.0,11.038229,-74.757971,2024-07-25,publicada
CO019233,MEDELLIN,Apartaestudio,43.7,4,1,62900000.0,6.285439,-75.506505,2024-01-19,vendida
CO023264,B/quilla,Local,99.0,2,1,102300000.0,10.945208,-74.857655,2024-01-21,publicada
CO012586,MEDELLIN,Apartamento,113.3,3,2,183000000.0,6.192155,-75.539336,2024-12-15,remodelacion
CO043183,Santiago de Cali,Apartaestudio,29.6,2,2,60000000,3.433017,-76.532436,2024-09-21,remodelacion
CO032563,Barranquilla,Local,109.2,2,2,130200000.0,10.979699,-74.751571,2024-02-16,publicada
CO033265,Medellín,Casa,97.6,3,1,127900000.0,6.215791,-75.50406,2024-12-15,publicada
CO013439,Santiago de Cali,Local,184.0,3,3,261800000.0,3.423464,-76.584964,2024-10-13,publicada
CO021032,BOGOTA,Casa,166.5,2,2,338800000.0,4.709709,-74.03553,2024-11-07,remodelacion
CO031520,Barranquilla,Casa,153.3,3,2,144300000.0,10.958165,-74.76446,2024-01-09,vendida
CO038937,Cali,Apartamento,151.9,4,2,,3.503826,-76.52417,2024-07-20,publicada
CO038484,Cali,Apartaestudio,127.0,3,1,155100000.0,3.508475,-76.552044,2024-10-07,comprada
CO035213,MEDELLIN,Local,192.0,3,2,319400000.0,6.19201,-75.573324,2024-07-28,publicada
CO027912,Medellin,Casa,102.4,3,2,99400000.0,6.213043,-75.63554,2024-06-20,publicada
CO013612,B/quilla,Casa,116.2,4,3,163600000.0,11.004349,-74.846171,2024-02-10,vendida
CO010555,B/quilla,Casa,126.0,1,2,165900000.0,10.998184,-74.770883,2024-11-19,remodelacion
CO003907,B/quilla,Apartaestudio,93.2,3,1,115400000.0,10.912708,-74.73727,2024-02-22,vendida
CO036909,Santiago de Cali,Apartaestudio,81.4,3,2,105600000.0,3.420715,-76.539951,2024-05-25,publicada
CO038929,Cali,Apartaestudio,141.9,2,2,239900000.0,3.447104,-76.485472,2024-07-18,publicada
CO010530,Bogota,Apartaestudio,203.4,3,2,332200000.0,4.588084,-74.062899,2024-12-27,comprada
CO000485,Cali,Local,120.7,3,2,196900000.0,3.379675,-76.578123,2024-06-08,publicada
CO035264,Medellín,Apartamento,151.8,2,1,185400000.0,6.262745,-75.63326,2024-12-15,remodelacion
CO008945,Santiago de Cali,Apartaestudio,130.8,2,1,148900000.0,3.502138,-76.568337,2024-04-26,vendida
CO003457,MEDELLIN,Apartaestudio,79.7,4,2,107900000.0,6.242677,-75.502691,2024-03-11,publicada
CO014559,Santiago de Cali,Casa,121.6,4,1,110300000.0,3.467746,-76.537231,2024-01-23,publicada
CO009795,Bogotá,Casa,138.5,2,1,334100000.0,4.707764,-74.066506,2024-01-17,publicada
CO003860,Bogotá,Casa,88.9,2,1,147200000.0,4.680765,-74.081472,2024-08-15,publicada
CO008463,Santiago de Cali,Apartamento,102.4,2,2,174500000.0,3.405377,-76.474263,2024-04-26,vendida
CO036434,Medellin,Apartamento,103.5,1,2,170800000.0,6.224769,-75.622613,2024-11-24,vendida
CO003420,Medellín,Apartamento,140.7,1,1,198300000.0,6.218909,-75.572154,2024-11-17,vendida
CO004948,Santiago de Cali,Apartaestudio,196.3,3,3,246000000.0,3.461157,-76.586652,2024-12-12,vendida
CO018775,Cali,Local,113.3,2,2,187000000.0,3.450147,-76.577019,2024-02-01,comprada
CO011339,Medellin,Apartaestudio,101.6,3,2,180300000.0,6.229061,-75.581831,2024-02-08,publicada
CO043826,Santiago de Cali,Apartaestudio,71.1,4,2,81900000.0,3.444317,-76.471587,2024-01-01,remodelacion
CO041614,Medellín,Apartamento,101.6,3,3,165700000.0,6.182284,-75.569755,2024-06-16,comprada
CO007670,Santiago de Cali,Casa,184.3,3,2,265500000.0,3.387731,-76.461457,2024-02-18,publicada
CO022555,Bogotá,Apartamento,126.7,2,2,235600000.0,4.669335,-74.067825,2024-11-25,publicada
CO022943,Bogota,Apartamento,160.4,2,1,290900000.0,4.682727,-74.114366,2024-10-04,comprada
CO035643,Medellin,Casa,174.8,4,1,204300000.0,6.232549,-75.603354,2024-11-10,vendida
CO012611,B/quilla,Casa,64.1,4,2,80200000.0,10.997401,-74.865728,2024-06-12,comprada
CO010116,Cali,Apartaestudio,142.9,1,1,262500000.0,3.490408,-76.492891,2024-07-03,remodelacion
CO014650,Bogota,Apartaestudio,191.8,3,3,270800000.0,4.634341,-74.162709,2024-11-06,comprada
CO006230,Barranquilla,Apartamento,54.5,3,1,60300000.0,10.952273,-74.772582,2024-03-14,remodelacion
CO042653,Santiago de Cali,Apartamento,120.0,3,1,131000000.0,3.434447,-76.495488,2024-07-15,publicada
CO018991,Barranquilla,Apartaestudio,122.0,4,1,126600000.0,11.03708,-74.831494,2024-05-28,publicada
CO021328,Bogotá,Local,62.6,3,1,65000000.0,4.701522,-74.066964,2024-01-17,remodelacion
CO016873,Bogota D.C.,Local,139.3,2,3,224100000.0,4.626171,-74.095248,2024-04-17,publicada
CO013229,Bogota D.C.,Apartaestudio,88.2,3,1,188800000.0,4.692096,-74.137226,2024-05-08,vendida
CO024818,B/quilla,Local,95.7,2,1,118800000.0,10.917456,-74.81265,2024-08-28,publicada
CO034049,MEDELLIN,Apartaestudio,147.1,2,2,229000000.0,6.24604,-75.525576,2024-12-06,comprada
CO019152,Barranquilla,Local,129.1,2,2,102400000.0,10.939891,-74.736026,2024-03-23,vendida
CO028764,B/quilla,Apartamento,117.7,2,1,204000000.0,10.993265,-74.776956,2024-10-09,vendida
CO041723,MEDELLIN,Apartamento,176.3,2,3,312700000.0,6.171879,-75.555011,2024-02-27,remodelacion
CO038543,B/quilla,Apartaestudio,112.6,4,1,146400000.0,11.002376,-74.748558,2024-09-21,publicada
CO026285,Cali,Apartamento,120.1,2,2,169300000.0,3.474185,-76.523644,2024-03-04,vendida
CO037937,MEDELLIN,Casa,106.3,2,2,231500000.0,6.184866,-75.500787,2024-06-09,remodelacion
CO019316,Medellin,Apartamento,63.3,2,1,80900000.0,6.201731,-75.590783,2024-01-03,remodelacion
CO002842,MEDELLIN,Casa,167.7,1,2,280600000.0,6.285768,-75.604216,2024-01-25,publicada
CO041261,Santiago de Cali,Casa,114.1,4,3,170700000.0,3.374029,-76.585021,2024-11-16,vendida
CO041983,MEDELLIN,Casa,107.8,4,3,175100000.0,6.225379,-75.516709,2024-02-18,publicada
CO029017,MEDELLIN,Apartaestudio,122.8,2,3,205300000.0,6.301568,-75.570485,2024-08-28,publicada
CO035704,Santiago de Cali,Apartaestudio,138.1,3,2,210200000.0,3.497935,-76.494922,2024-09-08,publicada
CO038150,Bogota,Casa,136.4,2,2,219300000.0,4.70754,-74.116366,2024-06-03,vendida
CO039455,Medellín,Casa,117.2,3,1,73100000.0,6.300607,-75.592053,2024-09-16,publicada
CO012399,BOGOTA,Local,182.4,2,2,369400000.0,4.585839,-74.123297,2024-07-23,publicada
CO003816,Barranquilla,Apartamento,85.6,2,1,135600000.0,10.974542,-74.784429,2024-11-12,vendida
CO032914,B/quilla,Casa,115.5,3,3,111900000.0,11.012723,-74.814798,2024-11-13,vendida
CO038671,BOGOTA,Casa,193.4,1,1,380800000.0,4.588531,-74.157799,2024-01-04,comprada
CO013944,Barranquilla,Apartaestudio,32.9,3,2,60000000,10.999235,-74.744523,2024-04-11,vendida
CO036691,Cali,Apartamento,67.6,4,2,107400000.0,3.414354,-76.536776,2024-02-13,remodelacion
CO020373,Bogota,Local,122.5,2,2,259500000.0,4.641627,-74.121194,2024-02-04,publicada
CO006519,Santiago de Cali,Apartaestudio,28,3,2,60000000,3.46913,-76.503164,2024-05-15,vendida
CO026350,Cali,Local,123.5,2,2,169900000.0,3.451688,-76.567428,2024-09-11,publicada
CO008033,Cali,Apartamento,122.4,1,3,175000000.0,3.387932,-76.485235,2024-04-01,comprada
CO035595,Santiago de Cali,Local,171.0,2,3,220800000.0,3.381012,-76.456742,2024-07-25,publicada
CO004362,Medellin,Apartaestudio,156.2,1,3,255300000.0,6.240646,-75.537355,2024-07-16,publicada
CO036074,B/quilla,Apartaestudio,213.6,2,2,,10.940017,-74.815686,2024-12-03,vendida
CO007960,Medellín,Apartaestudio,92.7,2,2,89700000.0,6.252236,-75.522297,2024-02-14,comprada
CO015965,Bogotá,Local,172.4,1,2,270000000.0,4.655832,-74.13242,2024-03-20,remodelacion
CO023172,Medellin,Apartamento,142.9,3,1,254500000.0,6.180731,-75.632254,2024-04-06,publicada
CO021457,Santiago de Cali,Local,62.2,4,1,107100000.0,3.467817,-76.533444,2024-05-21,remodelacion
CO012523,B/quilla,Apartamento,204.1,1,2,204500000.0,10.980722,-74.800784,2024-05-27,comprada
CO013109,Cali,Casa,68.5,3,2,123400000.0,3.494255,-76.500441,2024-10-27,publicada
CO024790,Barranquilla,Casa,166.3,2,3,189700000.0,11.01774,-74.800799,2024-09-08,remodelacion
CO000513,Medellin,Apartaestudio,87.4,3,2,97.6,6.246976,-75.61702,2024-06-19,publicada
CO036653,Bogota,Casa,114.0,1,1,197000000.0,4.630431,-74.064754,2024-04-21,publicada
CO006562,Santiago de Cali,Local,152.4,2,1,212800000.0,3.407111,-76.517086,2024-03-07,publicada
CO041462,B/quilla,Local,132.3,2,1,101400000.0,10.966972,-74.773493,2024-01-12,publicada
CO005646,MEDELLIN,Casa,129.0,2,2,204700000.0,6.203231,-75.602473,2024-10-01,comprada
CO028290,Medellín,Casa,95.8,2,1,104700000.0,6.302601,-75.61498,2024-12-14,publicada
CO026778,B/quilla,Apartaestudio,63.0,3,1,74600000.0,11.027795,-74.751569,2024-03-23,comprada
CO038567,Medellín,Apartaestudio,132.8,1,3,225500000.0,6.21185,-75.570185,2024-11-12,remodelacion
CO029623,MEDELLIN,Local,233.0,2,1,335400000.0,6.309376,-75.503842,2024-02-18,publicada
CO026182,B/quilla,Apartaestudio,169.6,3,3,267700000.0,10.930944,-74.848348,2024-06-26,comprada
CO033499,B/quilla,Apartamento,137.2,1,2,187000000.0,10.930918,-74.758473,2024-05-10,comprada
CO018589,Medellin,Casa,150.8,2,2,287200000.0,6.247426,-75.61745,2024-05-23,publicada
CO011999,Santiago de Cali,Apartamento,160.1,2,1,167500000.0,3.428768,-76.529258,2024-05-26,vendida
CO039619,B/quilla,Casa,175.5,1,2,178200000.0,10.977307,-74.751842,2024-02-07,publicada
CO036207,B/quilla,Casa,184.6,1,2,264700000.0,10.957653,-74.861088,2024-09-17,vendida
CO013642,Medellin,Casa,141.8,1,2,185700000.0,6.204907,-75.508215,2024-01-20,remodelacion
CO010081,Bogota,Apartaestudio,122.1,2,2,160500000.0,4.682012,-74.116692,2024-05-21,vendida
CO041413,BOGOTA,Apartaestudio,121.3,3,1,205000000.0,4.606589,-74.091472,2024-12-13,vendida
CO019941,Medellin,Local,89.8,3,2,143900000.0,6.180901,-75.575629,2024-09-10,publicada
CO032126,Santiago de Cali,Apartamento,124.3,3,1,158600000.0,3.449264,-76.562667,2024-06-23,comprada
CO032229,B/quilla,Casa,80.9,2,1,90800000.0,10.946837,-74.801201,2024-11-11,vendida
CO035631,B/quilla,Casa,103.6,3,2,147700000.0,11.009694,-74.81083,2024-07-17,vendida
CO027313,Santiago de Cali,Apartamento,128.8,4,1,192100000.0,3.495182,-76.452281,2024-08-11,publicada
CO012556,Bogotá,Local,88.9,2,3,145800000.0,4.594265,-74.056442,2024-08-20,publicada
CO031902,Cali,Apartaestudio,226.7,3,2,266100000.0,3.423223,-76.58216,2024-06-03,vendida
CO021084,Medellin,Local,87.2,3,1,106200000.0,6.226804,-75.503493,2024-06-26,comprada
CO027385,BOGOTA,Apartaestudio,168.8,2,3,276700000.0,4.623528,-74.066303,2024-05-07,remodelacion
CO001685,Bogotá,Apartamento,115.4,3,3,206600000.0,4.6729,-74.122845,2024-08-28,vendida
CO016163,Bogotá,Apartaestudio,94.0,3,2,108700000.0,4.673069,-74.146658,2024-12-22,comprada
CO035545,Medellin,Local,93.4,4,2,198900000.0,6.260205,-75.524432,2024-11-19,vendida
CO035321,Medellín,Casa,188.1,3,2,218900000.0,6.205553,-75.602004,2024-03-12,remodelacion
CO015229,Barranquilla,Casa,110.2,2,2,88600000.0,10.977045,-74.801631,2024-09-04,publicada
CO044012,B/quilla,Apartaestudio,49.0,3,1,60000000,10.910805,-74.825509,2024-01-23,comprada
CO017842,Barranquilla,Apartamento,80.1,4,1,83000000.0,10.927697,-74.807628,2024-07-18,publicada
CO013227,Medellin,Apartamento,79.9,2,2,159200000.0,6.259989,-75.537914,2024-02-25,comprada
CO003917,Santiago de Cali,Casa,145.3,2,2,186900000.0,3.421228,-76.521795,2024-09-01,publicada
CO041938,B/quilla,Apartaestudio,185.2,3,1,199300000.0,10.921744,-74.771158,2024-03-10,publicada
CO014132,Medellín,Apartamento,48.6,2,3,66400000.0,6.234036,-75.582681,2024-12-02,remodelacion
CO035242,Bogota,Apartaestudio,57.7,1,2,99700000.0,4.634813,-74.05457,2024-05-21,publicada
CO009667,Medellín,Casa,81.2,2,3,109400000.0,6.216072,-75.609229,2024-06-23,remodelacion
CO006327,Bogotá,Casa,107.2,2,3,175500000.0,4.693128,-74.158805,2024-10-14,publicada
CO032900,Barranquilla,Casa,95.2,3,1,100.8,10.911846,-74.797706,2024-01-14,publicada
CO003308,BOGOTA,Apartamento,74.6,1,1,97000000.0,4.625302,-74.134992,2024-09-05,vendida
CO043040,BOGOTA,Apartaestudio,183.2,3,1,221000000.0,4.589766,-74.07896,2024-09-16,publicada
CO003703,BOGOTA,Apartaestudio,107.5,4,2,158100000.0,4.663193,-74.059455,2024-03-26,vendida
CO026378,Bogota D.C.,Local,73.0,2,3,142100000.0,4.691541,-74.139449,2024-04-09,publicada
CO039532,Cali,Local,56.9,2,2,82900000.0,3.38599,-76.481259,2024-10-16,publicada
CO023604,Barranquilla,Casa,73.1,2,2,64900000.0,10.93812,-74.746873,2024-08-10,vendida
CO016502,BOGOTA,Casa,88.4,2,3,124400000.0,4.597828,-74.120637,2024-10-20,vendida
CO038487,Cali,Local,122.1,1,1,156500000.0,3.429255,-76.566191,2024-09-21,remodelacion
CO031679,Santiago de Cali,Local,155.9,2,1,206300000.0,3.407014,-76.506509,2024-05-25,publicada
CO032213,Medellin,Apartaestudio,89.9,2,2,,6.193994,-75.536723,2024-03-04,vendida
CO036027,MEDELLIN,Apartaestudio,109.4,3,2,209400000.0,6.309733,-75.58858,2024-03-25,vendida
CO000958,Santiago de Cali,Apartaestudio,97.2,2,1,130500000.0,3.449206,-76.503552,2024-08-04,vendida
CO021211,Cali,Local,123.2,1,3,179300000.0,3.371905,-76.50644,2024-10-17,publicada
CO034642,B/quilla,Apartaestudio,112.7,2,2,113300000.0,11.004399,-74.812785,2024-01-13,vendida
CO010404,B/quilla,Local,95.5,1,2,139400000.0,11.003675,-74.803385,2024-08-04,comprada
CO013906,Cali,Casa,110.3,2,1,139600000.0,3.378804,-76.45496,2024-03-14,vendida
CO041839,Medellin,Apartamento,190.5,3,2,268000000.0,6.199956,-75.589413,2024-11-23,comprada
CO026368,Medellín,Casa,62.5,1,1,94600000.0,6.2557,-75.522125,2024-09-20,publicada
CO031131,BOGOTA,Local,115.5,3,2,175800000.0,4.699307,-74.084023,2024-12-20,comprada
CO006846,Cali,Casa,97.9,2,1,92700000.0,3.392473,-76.508418,2024-01-23,publicada
CO037976,Barranquilla,Apartaestudio,102.4,2,2,122900000.0,10.975638,-74.815751,2024-02-24,remodelacion
CO031170,Bogota,Local,28,1,3,60000000,4.696416,-74.145896,2024-10-20,publicada
CO040666,B/quilla,Apartaestudio,51.8,3,1,60300000.0,10.958639,-74.739055,2024-11-26,comprada
CO025253,B/quilla,Apartaestudio,32.2,1,2,60000000,10.954932,-74.819794,2024-11-13,publicada
CO025659,BOGOTA,Local,133.8,3,2,188000000.0,4.646136,-74.12071,2024-10-15,publicada
CO016176,MEDELLIN,Local,149.0,1,2,241900000.0,6.188017,-75.539708,2024-04-11,vendida
CO030444,Bogota D.C.,Casa,110.6,2,3,162600000.0,4.661037,-74.069789,2024-08-11,vendida
CO020411,B/quilla,Apartamento,28,3,1,60000000,10.923476,-74.756545,2024-04-01,comprada
CO044441,Bogota,Apartaestudio,111.9,4,2,200900000.0,4.701621,-74.160623,2024-05-19,comprada
CO038710,MEDELLIN,Local,77.4,3,3,132200000.0,6.257718,-75.599182,2024-09-21,comprada
CO025264,B/quilla,Apartamento,114.1,1,1,131200000.0,10.939579,-74.807631,2024-05-22,publicada
CO042127,BOGOTA,Apartaestudio,102.3,4,2,133900000.0,4.585171,-74.166247,2024-02-11,comprada
CO044841,Barranquilla,Apartamento,99.9,2,1,108800000.0,11.014767,-74.826686,2024-10-17,remodelacion
CO025746,Medellín,Apartamento,97.2,3,2,120600000.0,6.28184,-75.619521,2024-07-13,publicada
CO006773,Medellín,Apartamento,164.3,1,1,282200000.0,6.191687,-75.632026,2024-02-14,publicada
CO032581,B/quilla,Casa,149.4,2,1,155800000.0,10.941329,-74.768008,2024-04-27,vendida
CO029404,Santiago de Cali,Casa,106.8,2,2,131400000.0,3.398974,-76.530336,2024-08-22,publicada
CO001409,Medellin,Apartaestudio,101.2,3,3,163300000.0,6.2079,-75.569405,2024-10-17,vendida
CO001433,B/quilla,Casa,121.9,3,3,119100000.0,10.999901,-74.839382,2024-03-04,publicada
CO019467,Barranquilla,Local,158.6,3,1,182400000.0,10.985518,-74.808615,2024-12-28,remodelacion
CO005271,Santiago de Cali,Apartaestudio,157.1,4,1,199700000.0,3.383233,-76.505329,2024-08-23,publicada
CO043504,MEDELLIN,Apartamento,157.6,2,1,284200000.0,6.307368,-75.504211,2024-08-08,comprada
CO014734,BOGOTA,Casa,161.2,1,2,312100000.0,4.636203,-74.169441,2024-11-12,vendida
CO008820,Cali,Local,85.1,4,2,104400000.0,3.497283,-76.581242,2024-12-11,publicada
CO001696,Medellin,Casa,166.2,1,3,303700000.0,6.295333,-75.540746,2024-02-25,vendida
CO043897,Santiago de Cali,Casa,143.6,2,3,138500000.0,3.378438,-76.560982,2024-06-19,publicada
CO024587,B/quilla,Apartamento,117.1,3,1,128100000.0,10.920934,-74.839759,2024-10-19,comprada
CO023192,Medellin,Local,63.2,1,3,79900000.0,6.235986,-75.608833,2024-09-09,publicada
